title,imageSrc
ปลากระพงนึ่งมะนาว,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808364658139/detail/menueditor_item_c83e5332a4f84f3a8deb509f58d3ba30_1633682195477696768.webp
ปลากระพงราดพริก,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808372237019/detail/menueditor_item_e493e5b0ddb64831912ed375786be052_1633682221903950163.webp
ปลากระพงทอดสมุนไพร,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808375520225/detail/menueditor_item_58e549a20da74f30ae292bbd0e610d7b_1633682265887248344.webp
หมูผัดพริกเซี่ยงไฮ้,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100807583052044/detail/menueditor_item_b34daa3f1e7943c593e70d2378e9f76d_1633679886309172239.webp
ปลาหมึกผัดกระเทียมพริกไทย,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3JPFKWT2/detail/a98069f9808b42838bfcce716091ac18_1588676803735290697.webp
ปลาหมึกผัดไข่เค็ม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3JTE2DRJ/detail/9eaf1b04db9f4c9b87455e7c79085ea7_1588676803984729375.webp
ไข่เจียวหม้อปู,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808292606533/detail/menueditor_item_263f1f166af84409925af897958b1940_1633682502710764434.webp
หมูกระเทียมพริกไทย,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3KA8MJA2/detail/010973e52f004ce1b6a50d1e5bb67e16_1588676804706766742.webp
ไข่ลูกเขย,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3KC3XBAA/detail/7b2575925a774239b1e045f3f60cb2b3_1588676804986651836.webp
เห็ดออริจินผัดเนื้อสับ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3KE4N1AN/detail/f1e5b2f2026d4783ad18581c9e21bc6c_1588676805275204099.webp
ผัดแหนมใส่วุ้นเส้นแบะเบคอน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808173223977/detail/menueditor_item_e955fead6e7b421e807f77e77abed90c_1633680158650791198.webp
ชะอมผัดวุ้นเส้นใส่กุ้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3KKA4VNN/detail/0634008a93b548fb85e568c57787191f_1588676805770941740.webp
ไก่ผัดพริกเผาและเม็ดมะม่วงหิมพานต์,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3KL7NTMA/detail/0207148219ae41d58dcbb6b192055484_1588676806100649505.webp
กุ้งแม่น้ำทอดกระเทียมมันกุ้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808401729370/detail/menueditor_item_eb1865150ed94d4387acdea19632e4f8_1633682387052280345.webp
เนื้อปูผัดพริกสด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808384103589/detail/menueditor_item_a6d0979d85e44cb99178e239aacde550_1633682300893635626.webp
ตับผัดพริกแห้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3KSCA1EX/detail/f9c4d5c07336456590b1feeb84fdd4e2_1588676806757312219.webp
ดอกกุยช่ายผัดตับ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3KT8N1EN/detail/9c32a4b31b074ea88a2e4e99644e6876_1588676807025010427.webp
ดอกกุยช่ายผัดกุ้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3KV6B2TE/detail/08c380c78e41407496373a24485437b1_1588676807243150386.webp
ปวยเล้งผัดหมูสับ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3TA8NHTJ/detail/24c3c0ec058e4157b9410bd7ede9b653_1588676807622448791.webp
ผัดผักบุ้งไทย,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808184907222/detail/menueditor_item_8840b228fcd645c9ab1d83d513676ca8_1633681116535122378.webp
ผัดผักบุ้งไฟแดง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3TC8BYNX/detail/menueditor_item_c6519a6b9df74c19a9e0d4a93a3f02e9_1633681099770111898.webp
ใบเหลียงผัดไข่ใส่กุ้งแห้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808192682588/detail/menueditor_item_3b4fec9612b345e480b22a403b69c302_1633681141849690992.webp
ผัดผักรวมไม่ใส่เนื้อสัตว์,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808202410585/detail/menueditor_item_20adf8e741d14acab7a8157b9a258ae3_1633681202818256241.webp
ผัดแขนงหมูกรอบ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3TN2KKAA/detail/37381457d17348499a633e08a385475e_1588676809148939211.webp
ผัดผักกาดขาวเนื้อปู,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3TRYWXGJ/detail/ceb193b053844b729bb6c961844cd31f_1588676809472763308.webp
ผัดคะน้าฮ่องกงปลาเค็ม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3TT6JZLT/detail/28052ec46d4542ca9852928eeeaaaebe_1588676809700668910.webp
กะหล่ำปลีเบค่อน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3TVYT2EX/detail/6f0caac233cf4e888e9b27b578fc3aaa_1588676809987560434.webp
มะระผัดไข่,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3UCX5YFA/detail/e31e44dc59f54d84a2933d46b9aa34eb_1588676810531560746.webp
ปลากะพงทอดซอสมะขาม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022042308312327795/detail/menueditor_item_a81c60f0433d4f1db84270c8335cc3a1_1650702643583323076.webp
ปลากะพงผัดพริกสด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022042308302266785/detail/menueditor_item_17a45fdfddc3490b9e46517b958ecdf0_1650702599350765366.webp
ผัดผักหวานพริกแห้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3UEP3CG2/detail/01fe253cb774469f8d76399a3302c8dc_1588676810761803387.webp
ปลากะพงผัดขึ้นฉ่าย,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022042308293807384/detail/menueditor_item_b420181aed834a0f9dc5161de7cac680_1650702551840500363.webp
กะเพราดอกขจรผัดไข่ใส่คอหมูย่าง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2023060105041543213/detail/menueditor_item_695517a18039460c99997d864abe86e0_1685595826028093545.webp
หอยลายผัดพริกเผา,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3JAFXTE6/detail/006cc4b87ace4f7a972b725cd088e16f_1588676801697300464.webp
ผัดเห็ดสามอย่างน้ำมันหอย,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808210657347/detail/menueditor_item_ac6bc575a6b64822941205d2eaf69af6_1633681242423109417.webp
ข้าว+แกงเขียวหวานไก่,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3UJNU1E2/detail/42bc14547d61445b96a2a906834e684f_1588676811338936901.webp
ข้าว+แกงเขียวหวานเนื้อ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3ULZATA6/detail/ec3adc8480fe475fb1e9a9ca6dd6617b_1588676811571266722.webp
ข้าว+กะเพราไก่,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3URATYE6/detail/2cdf62dfb0e2498d99385e96338f065e_1588676811770768565.webp
ข้าว+กะเพราหมู,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3UTAWDGT/detail/4d671aa30f8c4e0abfbaf8bdbb50e4b1_1588676811982421893.webp
ข้าว+กะเพรากุ้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3UWFWBAA/detail/d7c50ae2157f40cab4d1922066acc612_1588676812615235738.webp
ข้าว+กะเพราปลาหมึก,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3VCAUXHE/detail/c04036b842ad4e5fb270e41e56fb26fb_1588676812871829340.webp
ข้าว+กะเพราทะเล,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3VDEVDVJ/detail/49c87a9aef6b4ffbaf7a5b7ce157593a_1588676813116985590.webp
ข้าว+กุ้งคั่วพริก,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3VE752JX/detail/82144cd0a7534e5e85ed33deb267307e_1588676813344279345.webp
ข้าว+หมูคั่วพริกเต้าหู้,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3VKCBCRE/detail/bea0bac5fe1b4faaab75e46238c9437f_1588676813913052958.webp
ข้าว+ไก่คั่วพริกเต้าหู้,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3VL65ZCE/detail/642080e5a0414a3990de18cc81f20e66_1588676814195494571.webp
ข้าว+หมูสับผัดหนำเลี้ยบ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3VN23TNT/detail/27f6030890cb4752a94b1df5c8b26a66_1588676814453593142.webp
ข้าว+เห็ดออริจินผัดเนื้อสับ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3VR7KHC6/detail/0a428a38934648fb844d68ebd37d4de4_1588676814737848931.webp
ข้าว+ปลาคั่วพริก,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3VHCNWT2/detail/4010831a9129439f87c407f3eddab3cc_1588676813616494534.webp
ข้าวผัดจ้าวน่าน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2023060105345017853/detail/menueditor_item_0a6afbfb72ba406a943accdd864f99ad_1685597668499895794.webp
ข้าวผัดทะเลซอสเอ็กซ์โอ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2023060105335876685/detail/menueditor_item_b8791d0f12cb481fab917743a6afbaba_1685597575292474788.webp
ข้าวผัดเนื้อเค็ม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021100808484667941/detail/menueditor_item_93d654a5ec8b4cb9af6df66d77669cf7_1633682903830395878.webp
ข้าวผัดคะน้าปลาเค็ม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3WAY52WE/detail/c7d31cb19e994d1999734a440c616bed_1588676815517132708.webp
ข้าวผัดสัปปะรด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3WCX43LT/detail/99ab6d3014c943b79eed95207f096566_1588676815896913731.webp
ข้าวผัดต้มยำทะเล,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3WEVJFJA/detail/fabce8f5d3f14504b15507956ee3e167_1588676816210839513.webp
ข้าวผัดหนำเลี้ยบ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3WGP33KA/detail/aadae126382b4dc783a68160ec5ac316_1588676816473578454.webp
ข้าวผัดกุ้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3WLETTEX/detail/28257799b56746ad9829d58298d4f29e_1588676817072054498.webp
ข้าวผัดหมู,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3WNBVBJT/detail/8d729ff204344d3ea591f23baaa59507_1588676817378400231.webp
ข้าวผัดไก่,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3WRE4KTT/detail/1887eb455c6248b580074f40bca4058d_1588676817644424426.webp
ข้าวผัดทะเล,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3WTE31DA/detail/ffeb96ad12504c5e842f1ac5f2cf1eab_1588676817885733022.webp
ข้าวผัดหมูกรอบไข่เค็ม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3WVUTKN6/detail/de97bc068de54068a55f08a81807bb4b_1588676818085090752.webp
ข้าวเหนียวผัดหมูยอ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3XCPMGKE/detail/0dffe57619b84473858df54d1a2fb57b_1588676818660671558.webp
ข้าวผัดอาซ้อ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3XELDFWA/detail/53d35cfe5dc84e06b09ea85de68076d6_1588676818927533259.webp
ข้าวผักกะเพราะปลาสลิด,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3XJKDTWE/detail/a14ea44ef5a347e78479423eaf02892b_1588676819554560853.webp
ข้าวผัดบ้านหญิง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3XNBDUA2/detail/2385cd3f54fa47178989d2472623d362_1588676820019097773.webp
ข้าวผัดปลาทูกากหมู,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3XRE41RT/detail/d077e2f217574f0abc17ab4500c769c9_1588676820236987981.webp
ข้าวหมกหอยลายพริกกระเทียม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3XVJ4AJ2/detail/cc625576317f433fa8487d0137e36ceb_1588676820704426984.webp
ข้าวยำปลาทู ไข่ต้มยางมะตูม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022042308321729275/detail/menueditor_item_cd1320613ad448daaeb21ede8cf96070_1650702705693704456.webp
ข้าวผัดมันกุ้งพริกแห้ง,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3XATJWCA/detail/a32df4d5ac6d4be8b82aee1e0b7334db_1588676818379968599.webp
ข้าวผัดกระเทียม+ปลาแซลมอน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3XLEMWTT/detail/531c9441db1c416b9341b821465c5b9b_1588676819799959413.webp
ข้าวไข่ข้นเนื้อย่างออสเตรเลีย+ซอสสูตรลับของ Egg My God,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20220524044621963440/detail/menueditor_item_40fd6a5e3806494a97287307c173283c_1659796350357432726.webp
ข้าวไข่ข้นบ้านหญิง (ข้าว+ไข่ 2 ฟอง) “ไม่รวมท็อปปิ้ง”,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3YAJTVA2/detail/d71468c4264c4ff69221415b5421ba2f_1588676820955692052.webp
ไข่ข้นบ้านหญิง (กับข้าวไข่ 3 ฟอง),https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/3-CZDFBA3CFAMUHA-CZDFBA3YCTDFVX/detail/menueditor_item_dcf3d40c45eb4d21b94f682bb44126c5_1618385621724001557.webp
ข้าวไข่ข้นกุ้งซอสเอ็กซ์โอ สูตร เชฟ อีนอซ์ค เตียว (The Next Iron Chef Season 2),https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021041407543805618/detail/menueditor_item_912d096880c143dfa979b65573d47cd7_1618386756989904559.webp
ข้าวไข่ข้นปูคั่วพริกขี้หนูสวน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021041408101699562/detail/menueditor_item_2bb1fa1fcac94330bd514dda8a5d2898_1618387798867287056.webp
แหนมเนืองหมูย่างเตาถ่าน​ชุดเล็ก,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021060807584376354/detail/menueditor_item_4416609b72c74da1b8a1e004e38d99f4_1653104408971386344.webp
แหนมเนืองหมูย่างเตาถ่าน​ชุดใหญ่,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021060807430424420/detail/menueditor_item_22abc8a642ca45eb83a68847f53be3fa_1623138016458865927.webp
แหนมเนืองห่อสำเร็จ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021060808004138151/detail/menueditor_item_5fc4cb2f52e4409086eab70833803119_1623139196990092875.webp
ขนมจีนหมูย่างเตาถ่านสูตรคุณยาย,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021061008494775252/detail/menueditor_item_9c82f22c836a42d5a9066a0ee49f12ab_1623314893545873476.webp
ข้าวเกรียบปากหม้อสูตรคุณยาย,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021061008461485289/detail/menueditor_item_21053c0a7562479a8b1111af06dc38b4_1623314708711550354.webp
ปอเปี๊ยะทอดสูตรคุณยาย,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021060808065294907/detail/menueditor_item_95bfec53dafa467d95ecc1cbe77e6618_1623139577127395944.webp
กุ้งพันอ้อย,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021061009431420441/detail/menueditor_item_e1dc8d69a44e4c408c0b82a91b6c615f_1623318052543373916.webp
